index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,sales
269422,600,7,10/05/2015,0,0,0,0,True,False,False,False,-48.478165
437484,805,7,08/06/2014,0,0,0,0,True,False,False,False,49.947906
432009,335,6,07/09/2013,1602,1,0,0,True,False,False,False,10210.473
484643,967,2,01/07/2014,1064,1,1,0,True,False,False,False,9573.082
467585,546,5,08/11/2013,1583,1,1,0,True,False,False,False,13341.205
272009,730,7,02/03/2014,0,0,0,0,True,False,False,False,29.372746
464875,843,5,24/10/2014,1172,1,1,1,True,False,False,False,11953.935
437969,968,4,08/01/2015,855,1,1,0,True,False,False,False,7248.0723
100134,376,2,02/12/2014,1214,1,1,0,True,False,False,False,11738.968
237819,618,2,04/03/2014,544,1,1,0,True,False,False,False,6601.632
363758,374,6,05/07/2014,494,1,0,0,True,False,False,False,4701.3267
578736,53,5,14/03/2014,534,1,0,0,True,False,False,False,5278.6567
606310,113,2,07/07/2015,467,1,0,0,True,False,False,False,4682.2036
245429,718,4,28/08/2014,683,1,0,1,True,False,False,False,6169.933
708671,439,2,26/05/2015,876,1,0,1,True,False,False,False,6827.3564
49418,1112,3,03/04/2013,782,1,0,1,True,False,False,False,7686.033
323478,401,7,14/12/2014,0,0,0,0,True,False,False,False,2.3562703
360110,513,3,20/11/2013,1697,1,1,0,True,False,False,False,14834.412
264762,59,6,16/08/2014,245,1,0,0,True,False,False,False,2543.435
359824,253,7,18/08/2013,0,0,0,0,True,False,False,False,-27.616148
388191,942,1,12/01/2015,523,1,1,0,True,False,False,False,5927.9736
364260,1004,5,17/05/2013,506,1,1,0,True,False,False,False,5386.121
172045,156,4,28/03/2013,1237,1,1,1,True,False,False,False,14656.054
582155,678,5,19/12/2014,1005,1,1,0,True,False,False,False,9270.485
550942,279,5,12/04/2013,674,1,1,0,True,False,False,False,7158.713
51106,933,2,25/06/2013,764,1,0,0,True,False,False,False,5942.658
312778,454,6,09/11/2013,223,1,0,0,True,False,False,False,2197.048
356783,1023,3,03/06/2015,600,1,1,0,True,False,False,False,6146.1343
67817,610,1,01/04/2013,0,0,0,1,False,False,True,False,86.93135
416566,859,1,03/06/2013,724,1,1,0,True,False,False,False,7353.442
4052,221,6,25/10/2014,537,1,0,0,True,False,False,False,4818.346
516465,321,3,02/10/2013,573,1,0,0,True,False,False,False,5050.6646
472118,829,6,29/06/2013,836,1,0,0,True,False,False,False,6477.9614
478942,447,6,06/09/2014,558,1,0,0,True,False,False,False,5049.1606
679600,292,7,20/01/2013,0,0,0,0,True,False,False,False,4.6517825
24972,825,4,27/02/2014,444,1,0,0,True,False,False,False,4175.6753
641419,96,6,07/03/2015,212,1,0,0,True,False,False,False,1930.1699
225323,15,7,24/11/2013,0,0,0,0,True,False,False,False,-12.990637
13042,455,7,17/03/2013,0,0,0,0,True,False,False,False,56.23422
651772,999,2,07/04/2015,639,1,0,1,True,False,False,False,6040.0566
647947,48,2,23/09/2014,357,1,0,0,True,False,False,False,3901.2578
157226,110,3,08/07/2015,698,1,0,0,True,False,False,False,5588.0396
529527,191,7,07/07/2013,0,0,0,0,True,False,False,False,65.13898
125449,88,3,01/10/2014,796,1,1,0,True,False,False,False,7399.469
342227,984,2,09/09/2014,576,1,0,0,True,False,False,False,5102.1914
278476,225,3,04/09/2013,451,1,0,0,True,False,False,False,4746.0493
250327,714,4,27/03/2014,279,1,0,0,True,False,False,False,3392.1248
93247,549,2,05/03/2013,523,1,1,1,True,False,False,False,6042.257
670096,1042,4,04/12/2014,674,1,1,0,True,False,False,False,5128.6973
515131,461,5,02/08/2013,435,1,1,1,True,False,False,False,4423.434
120272,616,6,28/09/2013,630,1,0,0,True,False,False,False,6089.038
375561,416,6,18/05/2013,1196,1,0,0,True,False,False,False,9312.987
517607,842,2,17/02/2015,848,1,1,1,True,False,False,False,8570.403
264977,747,2,27/08/2013,762,1,1,1,True,False,False,False,8450.877
482847,922,1,15/07/2013,905,1,1,0,True,False,False,False,9682.21
637890,914,6,26/10/2013,740,1,0,0,True,False,False,False,6661.8193
415815,578,3,29/07/2015,1141,1,1,1,True,False,False,False,10261.839
596052,497,4,26/03/2015,986,1,0,0,True,False,False,False,6836.716
365163,240,5,06/02/2015,453,1,1,1,True,False,False,False,4818.553
305158,1006,1,23/02/2015,787,1,0,0,True,False,False,False,5325.4556
335819,209,3,06/08/2014,738,1,1,1,True,False,False,False,7271.3013
494229,996,4,16/01/2014,613,1,0,0,True,False,False,False,5607.896
309343,683,2,17/03/2015,948,1,1,0,True,False,False,False,9271.819
52969,846,2,08/07/2014,882,1,0,1,True,False,False,False,7264.6157
290328,1093,3,30/10/2013,914,1,0,1,True,False,False,False,8025.5015
135831,1049,4,07/11/2013,668,1,1,0,True,False,False,False,6853.4297
564642,686,2,04/02/2014,1027,1,1,0,True,False,False,False,9938.983
535636,20,3,05/02/2014,964,1,1,0,True,False,False,False,9044.493
473159,863,3,12/06/2013,875,1,0,0,True,False,False,False,6564.079
284112,541,2,20/05/2014,866,1,1,0,True,False,False,False,8072.0835
53545,427,7,05/01/2014,0,0,0,0,True,False,False,False,24.397177
588683,714,1,05/05/2014,394,1,1,0,True,False,False,False,5709.5986
310091,615,6,05/01/2013,1097,1,0,1,True,False,False,False,7843.738
511174,677,5,28/02/2014,680,1,0,0,True,False,False,False,6364.489
670240,392,5,13/09/2013,758,1,1,0,True,False,False,False,8271.503
69619,746,4,19/03/2015,580,1,1,0,True,False,False,False,6453.88
490168,1046,6,14/03/2015,582,1,0,0,True,False,False,False,5957.8076
377546,483,1,27/04/2015,774,1,1,0,True,False,False,False,8343.241
252016,537,6,05/10/2013,444,1,0,0,True,False,False,False,3786.3767
145684,980,5,18/10/2013,591,1,0,0,True,False,False,False,5499.486
679435,1078,5,12/12/2014,514,1,0,0,True,False,False,False,4629.881
325490,339,7,20/04/2014,0,0,0,0,True,False,False,False,62.803425
269536,284,7,29/09/2013,0,0,0,0,True,False,False,False,42.624924
432061,1092,4,07/05/2015,1145,1,1,0,True,False,False,False,11680.2705
311822,254,5,01/11/2013,0,0,0,0,False,True,False,False,-53.058777
670744,166,6,18/07/2015,736,1,0,0,True,False,False,False,6370.7446
379247,108,5,31/01/2014,913,1,0,0,True,False,False,False,8208.224
333891,966,4,29/05/2014,0,0,0,0,False,True,False,False,-28.56498
510946,818,6,25/01/2014,496,1,0,0,True,False,False,False,4806.965
149628,68,4,04/07/2013,1125,1,1,1,True,False,False,False,8507.646
72893,712,3,22/05/2013,512,1,0,1,True,False,False,False,5500.292
237276,103,2,01/10/2013,316,1,0,1,True,False,False,False,3211.8945
7570,455,5,03/10/2014,0,0,1,0,False,True,False,False,144.38495
33391,430,2,26/05/2015,756,1,0,1,True,False,False,False,7080.005
109789,246,1,11/11/2013,874,1,0,0,True,False,False,False,6798.556
609831,789,6,27/06/2015,362,1,0,0,True,False,False,False,3081.827
31509,823,5,11/07/2014,581,1,0,0,True,False,False,False,5253.2173
401537,804,7,05/01/2014,0,0,0,0,True,False,False,False,49.947906
395192,979,6,19/01/2013,389,1,0,0,True,False,False,False,3570.452
607383,869,7,24/03/2013,0,0,0,0,True,False,False,False,21.79948
637268,535,7,14/12/2014,0,0,0,0,True,False,False,False,-75.338554
576440,472,5,14/03/2014,616,1,0,1,True,False,False,False,5165.938
289046,30,3,03/06/2015,771,1,1,0,True,False,False,False,7217.689
347588,138,7,16/06/2013,0,0,0,0,True,False,False,False,47.253487
508847,794,7,06/01/2013,0,0,0,0,True,False,False,False,-28.2116
316510,727,6,01/03/2014,323,1,0,0,True,False,False,False,3186.8708
312448,853,6,01/03/2014,828,1,0,0,True,False,False,False,7289.1963
363335,37,3,22/07/2015,538,1,0,1,True,False,False,False,5228.6646
220597,274,7,07/04/2013,1172,1,0,0,True,False,False,False,5841.295
682265,953,1,16/03/2015,743,1,1,0,True,False,False,False,8397.803
433710,757,6,21/03/2015,497,1,0,0,True,False,False,False,5126.2373
481399,811,2,28/05/2013,711,1,1,0,True,False,False,False,5932.552
89712,201,6,30/03/2013,766,1,0,0,True,False,False,False,6663.299
148645,693,5,12/06/2015,373,1,0,0,True,False,False,False,4032.078
268389,279,4,06/06/2013,593,1,1,0,True,False,False,False,6322.8574
309226,401,5,21/03/2014,660,1,1,0,True,False,False,False,6786.676
307881,975,7,17/05/2015,0,0,0,0,True,False,False,False,-41.37701
308943,424,6,30/05/2015,982,1,0,0,True,False,False,False,8541.991
20544,951,1,19/05/2014,857,1,1,0,True,False,False,False,9284.995
461809,354,1,15/09/2014,892,1,1,0,True,False,False,False,11034.408
28809,630,7,24/02/2013,0,0,0,0,True,False,False,False,-51.143124
49455,368,2,20/08/2013,550,1,0,1,True,False,False,False,5748.9316
302162,990,2,23/04/2013,569,1,1,0,True,False,False,False,6427.025
488931,620,2,19/11/2013,649,1,1,0,True,False,False,False,7284.623
424877,586,6,26/07/2014,2635,1,0,0,True,False,False,False,16294.784
539053,263,3,03/07/2013,330,1,1,0,True,False,False,False,3412.946
93746,390,4,09/10/2014,1015,1,1,0,True,False,False,False,9688.474
529351,475,7,21/07/2013,0,0,0,0,True,False,False,False,72.53795
381399,1084,7,06/04/2014,0,0,0,0,True,False,False,False,-12.4111805
458903,249,2,02/09/2014,625,1,1,0,True,False,False,False,7888.9956
90997,716,2,04/03/2014,412,1,1,1,True,False,False,False,5214.7695
209747,878,7,18/08/2013,0,0,0,0,True,False,False,False,1.0703882
513956,617,5,22/03/2013,719,1,1,0,True,False,False,False,7141.8594
179071,601,2,24/06/2014,316,1,0,0,True,False,False,False,3499.0918
446547,585,3,29/01/2014,769,1,0,0,True,False,False,False,6352.353
190320,19,5,12/06/2015,637,1,0,0,True,False,False,False,5932.843
613620,585,4,02/07/2015,902,1,1,0,True,False,False,False,7780.2134
41934,585,4,05/09/2013,942,1,0,0,True,False,False,False,6684.757
555297,914,6,28/06/2014,760,1,0,0,True,False,False,False,6904.353
369093,829,3,15/10/2014,665,1,0,0,True,False,False,False,5099.948
448409,867,5,04/01/2013,404,1,0,1,True,False,False,False,4078.8528
443481,746,5,20/09/2013,383,1,0,0,True,False,False,False,4026.1436
73009,760,3,01/05/2013,0,0,1,0,False,True,False,False,-172.02274
511894,16,6,26/10/2013,571,1,0,0,True,False,False,False,5358.473
37938,1002,4,25/04/2013,605,1,1,0,True,False,False,False,5791.828
592319,816,4,18/09/2014,746,1,1,0,True,False,False,False,7538.309
685737,337,1,25/05/2015,0,0,0,0,False,True,False,False,-24.418941
437257,48,7,19/07/2015,0,0,0,0,True,False,False,False,45.56182
400106,446,2,15/10/2013,549,1,0,0,True,False,False,False,4434.846
699323,970,7,08/03/2015,0,0,0,0,True,False,False,False,-78.98045
188191,1025,3,12/06/2013,812,1,0,0,True,False,False,False,5976.715
520450,239,4,11/12/2014,438,1,0,0,True,False,False,False,4014.7056
320482,431,6,28/03/2015,914,1,0,0,True,False,False,False,9242.083
559316,377,2,23/09/2014,913,1,0,0,True,False,False,False,7022.577
193668,385,1,21/04/2014,0,0,0,1,False,False,True,False,238.70824
372557,122,3,07/05/2014,800,1,1,0,True,False,False,False,7414.729
58793,357,3,24/04/2013,1001,1,1,0,True,False,False,False,8909.691
246009,169,3,11/02/2015,536,1,0,0,True,False,False,False,4728.331
172937,385,6,13/04/2013,747,1,0,0,True,False,False,False,7646.293
455831,278,2,15/01/2013,759,1,0,0,True,False,False,False,6502.4106
170709,153,3,29/07/2015,561,1,1,1,True,False,False,False,6855.1675
271449,1081,6,19/07/2014,472,1,0,0,True,False,False,False,4182.4634
525929,1024,2,25/06/2013,599,1,0,1,True,False,False,False,4671.8877
640684,448,1,13/07/2015,845,1,1,1,True,False,False,False,9787.093
487737,846,5,12/12/2014,811,1,0,0,True,False,False,False,6975.3833
393311,152,3,01/01/2014,0,0,0,1,False,True,False,False,39.918873
525085,233,3,24/07/2013,870,1,0,1,True,False,False,False,7630.0664
111567,730,2,02/09/2014,1080,1,1,0,True,False,False,False,10634.26
86737,407,4,05/02/2015,334,1,1,0,True,False,False,False,3828.6472
37011,684,4,12/06/2014,523,1,0,1,True,False,False,False,4991.7524
567266,618,5,08/05/2015,602,1,1,0,True,False,False,False,6606.9824
71438,526,6,01/06/2013,1102,1,0,0,True,False,False,False,9627.775
102052,4,4,12/02/2015,1206,1,0,0,True,False,False,False,8306.869
513840,298,6,27/07/2013,688,1,0,0,True,False,False,False,6627.9507
404863,326,2,24/02/2015,314,1,0,0,True,False,False,False,3255.534
525235,809,1,22/12/2014,1388,1,0,1,True,False,False,False,14217.484
425190,322,3,18/12/2013,828,1,1,0,True,False,False,False,8209.437
177399,154,4,21/02/2013,704,1,1,0,True,False,False,False,8018.5996
187966,906,1,06/05/2013,1324,1,0,0,True,False,False,False,10839.2295
269047,241,5,31/05/2013,988,1,1,0,True,False,False,False,7956.654
563045,523,7,24/11/2013,0,0,0,0,True,False,False,False,55.91124
82227,57,5,17/07/2015,870,1,1,1,True,False,False,False,9737.983
142847,193,7,22/02/2015,0,0,0,0,True,False,False,False,-7.418864
146515,462,2,11/06/2013,668,1,0,0,True,False,False,False,5017.5464
119449,296,7,04/01/2015,0,0,0,1,True,False,False,False,-57.724133
61225,574,2,26/08/2014,501,1,0,1,True,False,False,False,5253.3096
318433,541,1,01/09/2014,1297,1,1,0,True,False,False,False,13564.223
107287,748,5,07/06/2013,516,1,1,0,True,False,False,False,6069.6743
600096,467,6,05/01/2013,1749,1,0,0,True,False,False,False,14103.581
29149,253,6,18/04/2015,523,1,0,0,True,False,False,False,4632.25
312972,183,6,01/03/2014,392,1,0,0,True,False,False,False,3696.1724
541015,1055,2,24/03/2015,818,1,0,0,True,False,False,False,6330.066
700947,502,5,04/10/2013,1714,1,0,0,True,False,False,False,11462.854
138957,453,3,08/04/2015,1219,1,0,1,True,False,False,False,8741.056
467525,1090,1,16/12/2013,1338,1,1,0,True,False,False,False,15010.057
507064,79,5,25/10/2013,614,1,1,0,True,False,False,False,6580.5127
61622,759,4,28/02/2013,787,1,0,0,True,False,False,False,6094.8965
571559,1035,6,09/02/2013,234,1,0,0,True,False,False,False,2250.8308
300271,289,4,13/06/2013,447,1,0,0,True,False,False,False,4415.377
98506,584,6,06/07/2013,389,1,0,1,True,False,False,False,4289.314
266573,737,4,04/12/2014,1078,1,1,0,True,False,False,False,9704.059
682310,738,1,11/05/2015,633,1,0,0,True,False,False,False,6557.1006
646034,95,1,09/12/2013,823,1,0,0,True,False,False,False,6686.3213
255997,630,1,21/07/2014,776,1,0,1,True,False,False,False,6766.5425
333029,600,6,26/04/2014,584,1,0,0,True,False,False,False,5230.3267
425807,848,6,17/05/2014,630,1,0,0,True,False,False,False,5532.03
299253,168,7,01/03/2015,0,0,0,0,True,False,False,False,-36.676765
635052,6,4,25/07/2013,673,1,0,1,True,False,False,False,5336.729
617460,685,7,05/05/2013,0,0,0,0,True,False,False,False,39.712353
355715,759,5,17/07/2015,716,1,1,1,True,False,False,False,6277.1357
405267,213,4,02/05/2013,692,1,1,0,True,False,False,False,7968.1533
237290,948,7,19/05/2013,1798,1,0,0,True,False,False,False,8339.794
250176,696,7,31/03/2013,0,0,0,0,True,False,False,False,74.71593
546298,863,1,29/12/2014,1080,1,0,1,True,False,False,False,9111.496
601180,297,3,13/08/2014,529,1,0,1,True,False,False,False,4916.356
639488,917,7,22/09/2013,0,0,0,0,True,False,False,False,-32.347378
137001,187,2,10/12/2013,957,1,0,0,True,False,False,False,7315.9707
68810,102,5,26/12/2014,0,0,0,1,False,False,False,True,3.7416492
317500,128,4,27/06/2013,455,1,0,0,True,False,False,False,4544.2397
178128,686,5,06/06/2014,875,1,1,0,True,False,False,False,8858.672
113972,790,2,12/05/2015,572,1,0,0,True,False,False,False,4947.941
10113,839,1,13/01/2014,649,1,0,0,True,False,False,False,4865.9688
501521,697,1,12/05/2014,904,1,0,0,True,False,False,False,7470.9517
144036,999,2,26/03/2013,887,1,1,0,True,False,False,False,10274.978
617182,946,3,30/04/2014,712,1,1,0,True,False,False,False,6981.2554
543216,204,1,02/06/2014,666,1,1,0,True,False,False,False,7453.4385
521759,850,6,06/04/2013,652,1,0,0,True,False,False,False,5891.942
201383,102,2,14/05/2013,1273,1,1,0,True,False,False,False,9919.3125
347250,791,5,31/01/2014,891,1,0,0,True,False,False,False,8470.263
382102,1097,6,19/07/2014,2335,1,0,0,True,False,False,False,9085.286
73795,640,4,25/04/2013,820,1,1,0,True,False,False,False,9777.738
271979,859,5,02/01/2015,851,1,0,1,True,False,False,False,7138.5527
352376,810,5,22/03/2013,503,1,1,1,True,False,False,False,5559.072
423499,323,7,17/08/2014,0,0,0,0,True,False,False,False,56.50996
176689,375,4,07/02/2013,815,1,1,1,True,False,False,False,8427.881
15639,386,4,05/09/2013,600,1,0,0,True,False,False,False,6296.89
186279,269,2,16/06/2015,1856,1,1,0,True,False,False,False,16093.53
314237,794,1,20/10/2014,585,1,1,1,True,False,False,False,6115.679
669666,728,5,17/04/2015,516,1,1,0,True,False,False,False,5816.398
79392,326,5,14/11/2014,479,1,1,0,True,False,False,False,5418.5015
148018,360,7,04/05/2014,0,0,0,0,True,False,False,False,-10.388408
661005,89,2,21/01/2014,662,1,1,0,True,False,False,False,6672.949
200537,803,2,16/06/2015,496,1,1,0,True,False,False,False,6123.68
437591,407,1,16/09/2013,265,1,0,0,True,False,False,False,2699.6328
577405,898,5,03/10/2014,0,0,1,0,False,True,False,False,-16.13457
377597,408,3,14/01/2015,430,1,1,0,True,False,False,False,5070.582
461993,80,6,07/09/2013,622,1,0,0,True,False,False,False,7327.854
271086,611,1,13/04/2015,594,1,1,0,True,False,False,False,7076.8774
682885,813,3,04/09/2013,552,1,0,1,True,False,False,False,4702.311
628149,274,6,23/05/2015,839,1,0,0,True,False,False,False,5355.1304
53203,431,3,04/03/2015,1025,1,1,0,True,False,False,False,10081.693
605874,368,1,10/03/2014,571,1,0,0,True,False,False,False,5777.9727
337494,840,2,08/07/2014,992,1,0,0,True,False,False,False,9186.842
74973,433,4,21/11/2013,678,1,1,0,True,False,False,False,7297.1504
517218,166,4,12/03/2015,721,1,0,0,True,False,False,False,5918.7104
141837,862,5,08/03/2013,1207,1,1,0,True,False,False,False,9886.205
124065,144,4,16/04/2015,712,1,1,0,True,False,False,False,7679.663
94619,643,6,13/06/2015,850,1,0,0,True,False,False,False,7057.8184
194312,253,2,11/11/2014,671,1,1,0,True,False,False,False,6569.954
300023,794,1,24/06/2013,584,1,0,0,True,False,False,False,4765.676
191786,2,3,20/02/2013,689,1,1,1,True,False,False,False,6406.1255
159727,866,5,12/07/2013,459,1,0,1,True,False,False,False,4991.9126
199089,647,3,06/03/2013,670,1,1,0,True,False,False,False,6484.7217
326773,807,4,18/06/2015,936,1,1,0,True,False,False,False,10333.624
229530,654,3,16/01/2013,647,1,0,0,True,False,False,False,5453.2085
243942,839,6,01/11/2014,435,1,0,0,True,False,False,False,3476.1619
155248,325,4,25/06/2015,769,1,0,0,True,False,False,False,6430.717
538582,1090,3,25/09/2013,1020,1,1,0,True,False,False,False,10341.739
260882,430,2,02/06/2015,649,1,1,1,True,False,False,False,7510.903
543961,682,7,19/04/2015,1236,1,0,0,True,False,False,False,7233.3545
32166,798,4,09/07/2015,925,1,0,0,True,False,False,False,7963.3286
269608,516,7,25/05/2014,0,0,0,0,True,False,False,False,-34.670506
691072,391,1,04/11/2013,976,1,1,0,True,False,False,False,11010.049
702363,323,4,09/01/2014,608,1,1,0,True,False,False,False,6426.2803
435590,814,6,18/10/2014,528,1,0,0,True,False,False,False,5063.9785
584585,718,5,17/05/2013,940,1,1,0,True,False,False,False,9211.751
179790,102,2,05/08/2014,1244,1,1,1,True,False,False,False,10105.773
542286,738,7,20/04/2014,0,0,0,0,True,False,False,False,120.07112
595744,599,5,10/07/2015,854,1,0,0,True,False,False,False,7265.7563
519864,1050,3,29/04/2015,544,1,1,0,True,False,False,False,7433.904
257528,429,5,28/02/2014,448,1,0,0,True,False,False,False,4905.883
232915,16,3,12/06/2013,785,1,0,0,True,False,False,False,6057.0957
394310,969,7,06/07/2014,0,0,0,0,True,False,False,False,-78.98045
690859,98,1,19/08/2013,331,1,0,1,True,False,False,False,3256.176
582616,1093,7,26/04/2015,0,0,0,0,True,False,False,False,40.141197
166503,942,7,13/01/2013,0,0,0,0,True,False,False,False,63.55112
476058,163,3,11/02/2015,757,1,0,0,True,False,False,False,6462.2603
212127,209,7,21/09/2014,200,1,0,0,True,False,False,False,1723.6022
582390,761,4,17/01/2013,874,1,0,0,True,False,False,False,6780.253
285388,379,6,11/10/2014,391,1,0,0,True,False,False,False,3188.3708
112111,621,1,26/08/2013,866,1,1,1,True,False,False,False,8986.806
218422,988,1,04/03/2013,946,1,1,0,True,False,False,False,9035.282
680941,1015,5,03/07/2015,530,1,1,0,True,False,False,False,6189.7534
96132,16,1,14/10/2013,915,1,0,0,True,False,False,False,7307.643
529404,837,3,20/11/2013,352,1,1,0,True,False,False,False,2527.107
126133,212,4,18/06/2015,431,1,1,0,True,False,False,False,4790.9727
665493,510,3,06/03/2013,1062,1,1,0,True,False,False,False,8700.505
572205,872,7,03/03/2013,0,0,0,0,True,False,False,False,-1.1385965
137165,789,1,29/09/2014,512,1,1,0,True,False,False,False,4538.1475
526154,316,3,01/10/2014,1014,1,1,0,True,False,False,False,11012.081
129745,218,1,04/11/2013,1005,1,1,0,True,False,False,False,9970.271
631569,436,3,22/07/2015,522,1,0,1,True,False,False,False,4463.2026
533308,390,7,30/11/2014,0,0,0,0,True,False,False,False,-14.4676895
363815,712,2,31/03/2015,602,1,1,1,True,False,False,False,7881.657
121094,54,2,30/12/2014,830,1,0,1,True,False,False,False,7703.337
615776,210,1,13/10/2014,288,1,0,0,True,False,False,False,2733.0798
87356,830,7,15/02/2015,0,0,0,0,True,False,False,False,-4.359292
564750,639,7,06/01/2013,0,0,0,0,True,False,False,False,43.073837
118562,167,2,23/07/2013,936,1,0,1,True,False,False,False,7603.8667
659534,372,6,28/09/2013,672,1,0,0,True,False,False,False,7640.8706
387148,182,2,23/07/2013,277,1,0,1,True,False,False,False,2939.3218
365751,996,1,20/10/2014,911,1,1,1,True,False,False,False,11094.597
353203,392,6,25/05/2013,449,1,0,0,True,False,False,False,4414.474
455576,689,1,14/10/2013,608,1,0,1,True,False,False,False,5836.8257
162007,797,3,03/06/2015,590,1,1,1,True,False,False,False,6710.824
316166,218,2,31/12/2013,255,1,0,1,True,False,False,False,2430.5159
15066,642,4,10/01/2013,501,1,1,0,True,False,False,False,4711.6567
658718,1114,7,10/08/2014,0,0,0,0,True,False,False,False,-1.3328526
538607,979,3,12/06/2013,533,1,0,0,True,False,False,False,4900.383
626196,253,6,06/06/2015,528,1,0,0,True,False,False,False,4721.309
376007,942,5,15/02/2013,419,1,0,0,True,False,False,False,4323.3647
252078,1040,4,02/07/2015,871,1,1,1,True,False,False,False,7738.2744
154274,1003,1,08/12/2014,732,1,0,0,True,False,False,False,5398.6704
119845,1008,7,26/04/2015,0,0,0,0,True,False,False,False,-24.1904
404860,683,7,06/04/2014,0,0,0,0,True,False,False,False,-70.24917
590993,568,6,07/06/2014,550,1,0,0,True,False,False,False,5066.099
281860,287,7,01/02/2015,0,0,0,0,True,False,False,False,42.624924
241741,13,6,06/06/2015,308,1,0,0,True,False,False,False,2751.024
189341,175,2,29/04/2014,790,1,1,1,True,False,False,False,7656.788
146829,475,7,21/09/2014,0,0,0,0,True,False,False,False,72.53795
6655,17,2,13/01/2015,1030,1,1,0,True,False,False,False,9356.395
549275,427,2,18/02/2014,887,1,1,0,True,False,False,False,9352.391
126011,130,6,01/06/2013,533,1,0,0,True,False,False,False,5099.5195
197117,478,2,22/01/2013,719,1,1,0,True,False,False,False,7171.536
211577,1115,6,18/04/2015,518,1,0,0,True,False,False,False,6320.9204
29159,939,1,27/05/2013,636,1,1,0,True,False,False,False,8033.2974
504288,658,3,30/04/2014,783,1,1,0,True,False,False,False,7690.9424
390767,685,6,22/02/2014,260,1,0,0,True,False,False,False,2628.7366
326257,489,3,03/06/2015,752,1,1,0,True,False,False,False,7764.1333
301400,781,5,27/06/2014,585,1,0,0,True,False,False,False,5092.2383
433167,18,5,06/09/2013,705,1,0,0,True,False,False,False,6529.1577
610632,412,6,03/08/2013,655,1,0,0,True,False,False,False,6828.4526
293874,356,1,04/08/2014,480,1,1,1,True,False,False,False,6804.782
10657,314,3,04/02/2015,588,1,1,0,True,False,False,False,6288.608
635283,1086,4,26/06/2014,684,1,0,0,True,False,False,False,6010.3955
580599,751,3,11/12/2013,627,1,0,0,True,False,False,False,5381.619
79497,969,2,19/05/2015,744,1,1,0,True,False,False,False,5877.68
523709,668,5,09/08/2013,1094,1,0,0,True,False,False,False,8316.764
313231,685,4,14/08/2014,513,1,0,1,True,False,False,False,4931.0444
533137,1013,3,19/03/2014,474,1,1,0,True,False,False,False,5256.14
71338,333,3,26/02/2014,1124,1,0,0,True,False,False,False,7786.8086
539577,240,1,10/11/2014,505,1,1,0,True,False,False,False,6056.755
567662,129,2,12/02/2013,778,1,0,1,True,False,False,False,6954.0967
331779,346,5,07/06/2013,682,1,1,0,True,False,False,False,7522.787
331195,76,1,12/01/2015,1150,1,1,0,True,False,False,False,11248.844
77856,583,7,12/10/2014,0,0,0,0,True,False,False,False,-74.62509
463055,67,7,26/01/2014,0,0,0,0,True,False,False,False,38.90771
573231,387,1,07/07/2014,1172,1,0,1,True,False,False,False,10311.357
271183,573,1,28/01/2013,298,1,0,0,True,False,False,False,3230.504
28547,141,7,11/01/2015,0,0,0,0,True,False,False,False,-35.273167
659892,334,1,17/03/2014,663,1,1,0,True,False,False,False,6745.143
296766,910,1,11/02/2013,550,1,0,0,True,False,False,False,4915.549
702602,436,1,09/12/2013,646,1,0,0,True,False,False,False,5411.4756
183929,388,4,11/09/2014,1033,1,0,0,True,False,False,False,8276.975
537818,285,7,29/09/2013,0,0,0,0,True,False,False,False,42.624924
651906,774,6,26/01/2013,486,1,0,0,True,False,False,False,4423.634
506651,73,1,16/06/2014,630,1,1,0,True,False,False,False,7296.3286
676091,345,6,27/07/2013,328,1,0,0,True,False,False,False,3391.1257
460028,48,2,24/02/2015,368,1,0,0,True,False,False,False,4026.3853
85737,728,7,24/08/2014,0,0,0,0,True,False,False,False,29.372746
548178,623,5,21/02/2014,928,1,1,0,True,False,False,False,9425.929
570395,154,7,27/04/2014,0,0,0,0,True,False,False,False,30.489267
685804,637,1,23/12/2013,1472,1,0,1,True,False,False,False,17295.357
394589,458,3,30/10/2013,550,1,0,0,True,False,False,False,5161.104
696730,746,2,27/05/2014,397,1,0,0,True,False,False,False,4077.323
153086,979,1,18/08/2014,866,1,1,1,True,False,False,False,9701.726
298018,509,7,26/07/2015,0,0,0,0,True,False,False,False,62.444725
656751,52,1,13/04/2015,519,1,1,0,True,False,False,False,6574.6826
163995,473,7,07/07/2013,0,0,0,0,True,False,False,False,-169.81853
24660,330,6,19/07/2014,401,1,0,0,True,False,False,False,3690.474
563778,956,6,24/08/2013,247,1,0,0,True,False,False,False,1868.1921
402527,561,7,14/06/2015,0,0,0,0,True,False,False,False,-58.649963
314758,727,4,28/11/2013,434,1,0,0,True,False,False,False,4148.1333
679999,1103,5,21/03/2014,376,1,1,0,True,False,False,False,4848.5566
397819,29,1,24/06/2013,522,1,0,0,True,False,False,False,4893.566
114770,436,7,01/09/2013,0,0,0,0,True,False,False,False,-19.34868
321088,63,4,28/05/2015,591,1,0,0,True,False,False,False,5286.447
335285,1029,3,03/09/2014,845,1,1,1,True,False,False,False,7601.537
581559,34,7,02/11/2014,0,0,0,0,True,False,False,False,-32.175503
246573,20,6,04/01/2014,477,1,0,0,True,False,False,False,4651.332
